Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,,,,16,1
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,,,,16,1
COVID,State,Arkansas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,,,,16,1
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,09/30/2023 12:00:00 AM,0,0,0,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,0,0,0,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,26.3,19.5541,23.2985,48,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 1,09/30/2023 12:00:00 AM,37.4,23.2274,27.6752,48,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,36.3,19.7762,23.5631,48,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.0688,1.3595,1.6198,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.0688,1.3595,1.6198,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,27.3269,8.4449,10.062,123,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,36.7329,9.8896,11.7833,123,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,32.8715,9.5687,11.401,123,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,10/14/2023 12:00:00 AM,3.0744,1.3105,1.5615,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,3.0744,1.3105,1.5615,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,24.9848,13.2032,15.7315,65,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 3,10/14/2023 12:00:00 AM,36.3593,15.4501,18.4086,65,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,10/14/2023 12:00:00 AM,35.5815,16.5952,19.7729,65,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,3.1452,1.2985,1.5472,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,3.1452,1.2985,1.5472,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,13.501,7.6155,9.0738,61,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,48.1339,16.0372,19.1082,61,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,35.2199,14.7868,17.6183,61,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,3.1452,1.2985,1.5472,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,3.1452,1.2985,1.5472,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,28.1052,19.665,23.4307,54,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,38.2663,20.2287,24.1023,54,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,30.4833,17.1987,20.4921,54,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,6.1192,1.8803,2.2403,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,6.1192,1.8803,2.2403,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,22.222,13.7557,16.3898,57,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,24.4736,14.0424,16.7313,57,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,47.1851,16.933,20.1755,57,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,11/11/2023 12:00:00 AM,6.8259,2.1679,2.583,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 2,11/11/2023 12:00:00 AM,6.8259,2.1679,2.583,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/11/2023 12:00:00 AM,18.3106,10.5643,12.5872,54,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 2,11/11/2023 12:00:00 AM,28.4195,13.0806,15.5854,54,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/11/2023 12:00:00 AM,46.444,14.3137,17.0546,54,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,11/18/2023 12:00:00 AM,6.8259,2.1679,2.583,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 3,11/18/2023 12:00:00 AM,6.8259,2.1679,2.583,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/18/2023 12:00:00 AM,20.0608,13.3451,15.9006,57,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 3,11/18/2023 12:00:00 AM,44.4722,17.6809,21.0666,57,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/18/2023 12:00:00 AM,28.6411,13.4326,16.0048,57,0
COVID,State,Arizona,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,6.8259,2.1679,2.583,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,6.8259,2.1679,2.583,1416,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,17.9776,14.5322,17.3149,53,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,23.1002,17.2335,20.5335,53,0
COVID,State,Arizona,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,52.0963,19.027,22.6704,53,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,09/30/2023 12:00:00 AM,1.1622,1.9084,2.2738,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,1.1622,1.9084,2.2738,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,17.6067,8.0438,9.5841,105,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 1,09/30/2023 12:00:00 AM,38.1146,10.1173,12.0547,105,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,43.1165,10.4103,12.4037,105,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.0685,0.6996,0.8336,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.0685,0.6996,0.8336,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,36.8357,12.6744,15.1014,80,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,27.5278,11.0227,13.1334,80,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,33.568,12.1027,14.4202,80,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,10/14/2023 12:00:00 AM,4.1884,2.2322,2.6596,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,4.1884,2.2322,2.6596,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,32.9384,12.477,14.8663,79,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 3,10/14/2023 12:00:00 AM,35.241,12.6006,15.0134,79,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,10/14/2023 12:00:00 AM,27.6322,10.8697,12.9511,79,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.1884,2.2322,2.6596,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.1884,2.2322,2.6596,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,21.4474,10.2282,12.1868,70,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,39.7879,12.8594,15.3218,70,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,34.5764,12.5247,14.9231,70,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,4.1884,2.2322,2.6596,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,4.1884,2.2322,2.6596,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,31.9707,11.4495,13.6419,86,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,26.8433,9.9478,11.8527,86,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,36.9975,11.4544,13.6478,86,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,8.9486,1.6843,2.0068,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,8.9486,1.6843,2.0068,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.2668,10.2213,12.1785,56,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,46.5144,12.8591,15.3214,56,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,26.2703,11.2389,13.391,56,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,11/11/2023 12:00:00 AM,9.0595,1.6808,2.0026,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 2,11/11/2023 12:00:00 AM,9.0595,1.6808,2.0026,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/11/2023 12:00:00 AM,19.0252,8.6081,10.2564,69,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 2,11/11/2023 12:00:00 AM,35.9576,12.5968,15.009,69,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/11/2023 12:00:00 AM,35.9576,12.3386,14.7013,69,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,11/18/2023 12:00:00 AM,9.4196,1.7082,2.0354,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 3,11/18/2023 12:00:00 AM,9.4196,1.7082,2.0354,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/18/2023 12:00:00 AM,21.1459,9.4872,11.3038,95,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 3,11/18/2023 12:00:00 AM,43.8699,12.5867,14.9969,95,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/18/2023 12:00:00 AM,25.5645,10.5307,12.5472,95,0
COVID,State,California,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,9.4196,1.7082,2.0354,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,9.4196,1.7082,2.0354,2065,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,35.7754,13.8283,16.4763,60,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,33.5871,12.8157,15.2697,60,0
COVID,State,California,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,21.2179,10.2519,12.215,60,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,09/30/2023 12:00:00 AM,1.92,0.744,0.8864,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,1.92,0.744,0.8864,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,31.5868,10.4351,12.4333,105,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 1,09/30/2023 12:00:00 AM,33.0957,10.3126,12.2874,105,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,33.3975,10.0313,11.9522,105,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,1.92,0.744,0.8864,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,1.92,0.744,0.8864,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,32.5626,11.2568,13.4124,77,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,35.505,12.2652,14.6138,77,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,30.0125,11.2762,13.4354,77,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,10/14/2023 12:00:00 AM,1.9487,0.7455,0.8883,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,1.9487,0.7455,0.8883,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,32.8801,15.2108,18.1235,46,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 3,10/14/2023 12:00:00 AM,27.0892,14.954,17.8176,46,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,10/14/2023 12:00:00 AM,38.082,16.4992,19.6586,46,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,1.9495,0.7455,0.8883,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,1.9495,0.7455,0.8883,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,28.2677,11.4844,13.6835,72,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,31.2927,11.7778,14.0331,72,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,38.49,13.4422,16.0163,72,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,1.9495,0.7455,0.8883,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,1.9495,0.7455,0.8883,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,34.8526,16.7861,20.0004,50,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,30.3306,14.3313,17.0756,50,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,32.8673,14.2987,17.0367,50,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,9.0881,1.6044,1.9117,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,9.0881,1.6044,1.9117,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,21.0416,13.5721,16.171,45,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,33.3243,14.8788,17.728,45,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,36.546,15.4005,18.3495,45,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,11/11/2023 12:00:00 AM,9.0881,1.6044,1.9117,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 2,11/11/2023 12:00:00 AM,9.0881,1.6044,1.9117,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/11/2023 12:00:00 AM,21.7778,12.1313,14.4543,49,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 2,11/11/2023 12:00:00 AM,39.3438,16.0483,19.1214,49,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/11/2023 12:00:00 AM,29.7903,16.2528,19.365,49,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,11/18/2023 12:00:00 AM,10.6997,2.5058,2.9856,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 3,11/18/2023 12:00:00 AM,10.6997,2.5058,2.9856,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/18/2023 12:00:00 AM,18.9617,9.9344,11.8367,63,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 3,11/18/2023 12:00:00 AM,32.521,13.376,15.9374,63,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/18/2023 12:00:00 AM,37.8176,13.559,16.1554,63,0
COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,10.6997,2.5058,2.9856,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,10.6997,2.5058,2.9856,1682,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,15.9357,12.5383,14.9393,54,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,34.4773,16.4458,19.595,54,0
COVID,State,Colorado,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,38.8872,17.1135,20.3905,54,0
COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,09/30/2023 12:00:00 AM,0,0,0,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,0,0,0,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,28.7,16.7741,19.9861,41,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 1,09/30/2023 12:00:00 AM,36.9,15.922,18.9708,41,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,34.4,16.427,19.5726,41,0
COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,2.0023,1.0287,1.2257,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,2.0023,1.0287,1.2257,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,20.9567,15.5461,18.523,34,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,42.612,19.7847,23.5733,34,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,34.4289,17.2648,20.5709,34,0
COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,10/14/2023 12:00:00 AM,2.0023,1.0287,1.2257,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,2.0023,1.0287,1.2257,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,47.8708,17.4229,20.7592,57,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 3,10/14/2023 12:00:00 AM,19.423,10.15,12.0936,57,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,10/14/2023 12:00:00 AM,30.704,16.4918,19.6498,57,0
COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,2.0023,1.0287,1.2257,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,2.0023,1.0287,1.2257,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.7934,14.162,16.8738,51,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,49.4888,18.2888,21.791,51,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.7154,15.6241,18.616,51,0
COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,2.0023,1.0287,1.2257,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,,,,895,1
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,,,,15,1
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,,,,15,1
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,,,,15,1
COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,9.7701,2.4993,2.9779,895,0
COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,,,,895,1
